cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,week_day,calday_format,year,month,day,week_day_sin,week_day_cos,customer_id,amount,Warning
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,49.0,5.0,46.1042,177.1667,24.0,104.0,126.0,5.0938,Jueves,2024-05-09,2024,5,9,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,3.0,43.1875,164.75,24.0,106.0,124.0,5.3417,Miercoles,2024-05-01,2024,5,1,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,61.0,4.0,44.3125,170.0833,24.0,104.0,124.0,5.5583,Martes,2024-04-30,2024,4,30,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,67.0,20.0,49.2083,189.3333,24.0,102.0,124.0,5.0583,Lunes,2024-04-29,2024,4,29,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,0.0,37.2917,142.8333,24.0,104.0,124.0,4.8313,Domingo,2024-04-28,2024,4,28,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,38.0,1.0,40.1667,153.6667,24.0,104.0,124.0,5.1167,Sabado,2024-04-27,2024,4,27,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,46.0,4.0,45.9792,176.5,24.0,104.0,126.0,5.3563,Viernes,2024-04-26,2024,4,26,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,50.0,3.0,63.6042,243.25,24.0,102.0,126.0,5.1146,Miercoles,2024-05-08,2024,5,8,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,51.0,2.0,43.25,166.75,24.0,102.0,124.0,5.6208,Martes,2024-05-07,2024,5,7,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,55.0,4.0,43.1042,166.6667,24.0,104.0,124.0,5.3583,Lunes,2024-05-06,2024,5,6,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,83.0,9.0,48.9792,188.0,24.0,102.0,124.0,5.1,Domingo,2024-05-05,2024,5,5,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,66.0,7.0,48.3542,185.25,24.0,102.0,126.0,5.4312,Sabado,2024-05-04,2024,5,4,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,57.0,4.0,39.9167,153.8333,24.0,100.0,124.0,5.375,Viernes,2024-05-03,2024,5,3,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,41.0,2.0,36.2292,138.5,24.0,106.0,124.0,4.7542,Jueves,2024-05-02,2024,5,2,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,293.3326,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,64.0,7.0,50.125,194.1667,24.0,102.0,126.0,5.3229,Jueves,2024-04-25,2024,4,25,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,280.3764,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,41.0,2.0,56.6875,227.75,24.0,94.0,122.0,6.0063,Lunes,2024-09-30,2024,9,30,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,36.0,2.0,52.9375,211.5833,24.0,94.0,122.0,4.9708,Domingo,2024-09-29,2024,9,29,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,6.0,59.8958,240.5,24.0,96.0,124.0,5.1062,Sabado,2024-09-28,2024,9,28,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,62.0,8.0,66.125,249.1667,24.0,88.0,122.0,5.7021,Viernes,2024-09-27,2024,9,27,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,53.0,6.0,65.2083,261.4167,24.0,94.0,122.0,5.1208,Jueves,2024-09-26,2024,9,26,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,46.0,6.0,57.8542,228.0833,24.0,96.0,124.0,5.3667,Miercoles,2024-09-25,2024,9,25,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,49.0,5.0,59.3542,235.5833,24.0,96.0,124.0,5.3896,Martes,2024-09-24,2024,9,24,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,55.0,9.0,66.875,264.25,24.0,90.0,124.0,6.0938,Lunes,2024-09-23,2024,9,23,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,47.0,10.0,58.0,230.4167,24.0,98.0,124.0,6.1042,Domingo,2024-09-22,2024,9,22,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,53.0,5.0,83.5833,294.0833,24.0,84.0,118.0,8.4792,Martes,2024-09-10,2024,9,10,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,52.0,7.0,71.8333,253.6667,24.0,80.0,120.0,7.8229,Lunes,2024-09-09,2024,9,9,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,68.0,5.0,77.75,294.25,24.0,86.0,120.0,6.6792,Domingo,2024-09-08,2024,9,8,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,36.0,4.0,69.9583,260.0833,24.0,88.0,118.0,7.2771,Sabado,2024-09-07,2024,9,7,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,46.0,6.0,80.8958,278.1667,24.0,80.0,118.0,8.5688,Viernes,2024-09-06,2024,9,6,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,60.0,4.0,73.5208,272.75,24.0,86.0,122.0,7.425,Jueves,2024-09-12,2024,9,12,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,57.0,9.0,87.6458,319.75,24.0,84.0,118.0,8.2667,Miercoles,2024-09-11,2024,9,11,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,62.0,5.0,78.2917,277.1667,24.0,84.0,120.0,7.8458,Martes,2024-09-03,2024,9,3,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,68.0,10.0,81.7292,278.1667,24.0,84.0,122.0,8.4042,Lunes,2024-09-02,2024,9,2,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,66.0,5.0,81.0625,267.5833,24.0,80.0,120.0,8.6,Jueves,2024-09-05,2024,9,5,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,46.0,5.0,78.6458,267.6667,24.0,84.0,120.0,8.5542,Miercoles,2024-09-04,2024,9,4,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,48.0,5.0,79.3958,278.0833,24.0,82.0,120.0,8.0958,Jueves,2024-08-29,2024,8,29,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,48.0,4.0,78.1458,259.5833,24.0,82.0,120.0,9.0625,Domingo,2024-09-01,2024,9,1,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,49.0,3.0,71.5208,253.5833,24.0,86.0,120.0,7.4354,Sabado,2024-08-31,2024,8,31,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,67.0,23.0,71.875,258.25,24.0,86.0,122.0,8.2792,Viernes,2024-08-30,2024,8,30,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,39.0,7.0,78.3958,250.6667,24.0,86.0,120.0,9.9063,Miercoles,2024-08-28,2024,8,28,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,30.0,4.0,77.8571,268.9167,24.0,80.0,120.0,7.9286,Martes,2024-08-27,2024,8,27,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,61.0,6.0,78.3125,246.6667,24.0,82.0,118.0,9.3313,Lunes,2024-08-26,2024,8,26,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,269.706,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,56.0,7.0,58.1277,222.8333,23.5,98.0,124.0,5.2128,Sabado,2024-09-21,2024,9,21,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,51.0,4.0,50.5833,192.8333,24.0,104.0,124.0,5.6542,Viernes,2024-09-20,2024,9,20,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,4.0,49.5208,191.0833,24.0,100.0,124.0,5.6521,Jueves,2024-09-19,2024,9,19,0.43388373911755823,-0.900968867902419,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,32.0,1.0,40.625,155.1667,24.0,102.0,124.0,5.6146,Miercoles,2024-09-18,2024,9,18,0.9749279121818236,-0.22252093395631434,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,46.0,7.0,51.3333,194.5,24.0,100.0,124.0,5.1917,Martes,2024-09-17,2024,9,17,0.7818314824680298,0.6234898018587336,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,5.0,52.2708,204.5,24.0,98.0,122.0,5.6375,Lunes,2024-09-16,2024,9,16,0.0,1.0,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,52.0,3.0,53.2083,210.0833,24.0,92.0,122.0,5.1125,Domingo,2024-09-15,2024,9,15,-0.7818314824680299,0.6234898018587334,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,45.0,1.0,62.1042,247.4167,24.0,96.0,122.0,5.0375,Sabado,2024-09-14,2024,9,14,-0.9749279121818236,-0.2225209339563146,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
f0be179dd2d5fdb181467456fc602af87228e7bfa640022d23771af43d8269b3,39.0,2.0,59.7917,240.5833,24.0,98.0,118.0,5.6063,Viernes,2024-09-13,2024,9,13,-0.433883739117558,-0.9009688679024191,2d651fb717c2d5e95426867b7e8840c02182c65817c581ac0e108a6b966c1d1c,249.8831,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,85.0,6.0,89.0833,332.1667,24.0,104.0,122.0,9.2938,Martes,2024-05-21,2024,5,21,0.7818314824680298,0.6234898018587336,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,64.0,4.0,97.5208,381.25,24.0,104.0,120.0,11.1667,Lunes,2024-05-20,2024,5,20,0.0,1.0,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,6.0,0.0,83.2903,197.0,15.5,104.0,120.0,8.7129,Miercoles,2024-05-22,2024,5,22,0.9749279121818236,-0.22252093395631434,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,79.0,5.0,86.0417,306.9167,24.0,106.0,122.0,8.8938,Viernes,2024-05-17,2024,5,17,-0.433883739117558,-0.9009688679024191,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,66.0,5.0,85.125,308.9167,24.0,106.0,120.0,8.7479,Jueves,2024-05-16,2024,5,16,0.43388373911755823,-0.900968867902419,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,77.0,5.0,75.3617,269.3333,23.5,106.0,120.0,8.8447,Miercoles,2024-05-15,2024,5,15,0.9749279121818236,-0.22252093395631434,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,10.0,0.0,99.3077,202.3333,13.0,108.0,120.0,10.8962,Lunes,2024-05-20,2024,5,20,0.0,1.0,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,90.0,12.0,84.7083,318.8333,24.0,110.0,122.0,10.1021,Domingo,2024-05-19,2024,5,19,-0.7818314824680299,0.6234898018587334,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,87.0,6.0,77.7708,285.1667,24.0,110.0,124.0,8.9438,Sabado,2024-05-18,2024,5,18,-0.9749279121818236,-0.2225209339563146,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,67.0,6.0,80.0208,289.25,24.0,110.0,120.0,8.6437,Viernes,2023-09-01,2023,9,1,-0.433883739117558,-0.9009688679024191,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,81.0,8.0,79.7083,288.5,24.0,110.0,122.0,8.9687,Sabado,2023-09-02,2023,9,2,-0.9749279121818236,-0.2225209339563146,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,75.0,7.0,77.6875,281.0,24.0,106.0,122.0,8.5271,Jueves,2023-08-31,2023,8,31,0.43388373911755823,-0.900968867902419,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1262.5967,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,87.0,5.0,82.7292,304.9167,24.0,112.0,124.0,9.3104,Domingo,2023-09-03,2023,9,3,-0.7818314824680299,0.6234898018587334,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,6.0,0.0,51.2917,176.25,24.0,114.0,124.0,6.6187,Domingo,2023-10-01,2023,10,1,-0.7818314824680299,0.6234898018587334,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,826.9182,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,78.0,7.0,71.9583,249.0833,24.0,112.0,122.0,7.575,Sabado,2023-09-30,2023,9,30,-0.9749279121818236,-0.2225209339563146,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,55.0,2.0,68.6667,229.8333,24.0,112.0,124.0,5.3833,Viernes,2023-09-29,2023,9,29,-0.433883739117558,-0.9009688679024191,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,41.0,0.0,70.7917,231.0833,24.0,110.0,124.0,5.0917,Jueves,2023-09-28,2023,9,28,0.43388373911755823,-0.900968867902419,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,44.0,1.0,65.5,226.5,24.0,110.0,124.0,6.9021,Miercoles,2023-09-27,2023,9,27,0.9749279121818236,-0.22252093395631434,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,62.0,5.0,77.5833,270.0833,24.0,108.0,122.0,7.525,Martes,2023-09-26,2023,9,26,0.7818314824680298,0.6234898018587336,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,63.0,6.0,76.0227,245.8333,22.0,108.0,122.0,7.7682,Lunes,2023-09-25,2023,9,25,0.0,1.0,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1025.7135,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,52.0,2.0,69.4375,237.5,24.0,110.0,122.0,6.7938,Martes,2023-10-03,2023,10,3,0.7818314824680298,0.6234898018587336,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,826.9182,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,52.0,4.0,72.4792,244.9167,24.0,110.0,122.0,5.3708,Lunes,2023-10-02,2023,10,2,0.0,1.0,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,826.9182,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,71.0,5.0,74.6458,267.0,24.0,106.0,124.0,7.8146,Viernes,2024-05-31,2024,5,31,-0.433883739117558,-0.9009688679024191,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,48.0,2.0,78.7083,279.3333,24.0,108.0,122.0,7.7521,Jueves,2024-05-30,2024,5,30,0.43388373911755823,-0.900968867902419,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,68.0,5.0,75.9167,271.5,24.0,108.0,124.0,8.0125,Miercoles,2024-05-29,2024,5,29,0.9749279121818236,-0.22252093395631434,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,45.0,0.0,77.0,289.0833,24.0,104.0,122.0,8.8146,Martes,2024-05-28,2024,5,28,0.7818314824680298,0.6234898018587336,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,51.0,2.0,99.9583,381.9167,24.0,108.0,122.0,11.0958,Lunes,2024-05-27,2024,5,27,0.0,1.0,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,93.0,8.0,91.1087,375.25,23.0,108.0,120.0,16.8957,Domingo,2024-05-26,2024,5,26,-0.7818314824680299,0.6234898018587334,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,69.0,5.0,100.0,419.6667,24.0,104.0,120.0,14.8938,Sabado,2024-05-25,2024,5,25,-0.9749279121818236,-0.2225209339563146,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,90.0,7.0,88.25,339.75,24.0,104.0,120.0,9.425,Viernes,2024-05-24,2024,5,24,-0.433883739117558,-0.9009688679024191,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,63.0,4.0,90.9583,345.25,24.0,102.0,120.0,9.7042,Jueves,2024-05-23,2024,5,23,0.43388373911755823,-0.900968867902419,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
12ef32f2133e68b37554f01de6a72e38c1fa1985585a71403039c2b365cde62c,55.0,4.0,86.5652,305.0,23.0,104.0,122.0,8.9804,Miercoles,2024-05-22,2024,5,22,0.9749279121818236,-0.22252093395631434,2a72c2e329e7c8651cd04a6571f81c6c5d778603ef2b4ad3b9860fdb4da6f25c,1238.7036,True
ab25aa1218e09fb535191fcff9a3c3d2907b1617275d0dd02385e040809dc3be,55.0,7.0,34.6458,140.0833,24.0,116.0,126.0,6.1813,Jueves,2024-03-07,2024,3,7,0.43388373911755823,-0.900968867902419,710c393ab7b9bfd577b3f984eadae2ae5dec3cfb55787e9611f76731a8d39fdb,1708.5255,True
ab25aa1218e09fb535191fcff9a3c3d2907b1617275d0dd02385e040809dc3be,49.0,5.0,31.9375,130.25,24.0,118.0,126.0,6.4042,Miercoles,2024-03-06,2024,3,6,0.9749279121818236,-0.22252093395631434,710c393ab7b9bfd577b3f984eadae2ae5dec3cfb55787e9611f76731a8d39fdb,1708.5255,True
ab25aa1218e09fb535191fcff9a3c3d2907b1617275d0dd02385e040809dc3be,56.0,4.0,32.0417,131.25,24.0,116.0,126.0,6.1021,Martes,2024-03-05,2024,3,5,0.7818314824680298,0.6234898018587336,710c393ab7b9bfd577b3f984eadae2ae5dec3cfb55787e9611f76731a8d39fdb,1708.5255,True
