cooler_id,door_opens_mean,door_opens_std,open_time_mean,open_time_std,temperature_mean,temperature_std,min_voltage_mean,min_voltage_std,power_mean,power_std,Warning_sum,Warning_count,warning_rate
64f757d80e9c0bdd153a7f83df68010a2ff36c083ab5d6c248348fe8d996174e,67.3684,42.0611,6.1053,6.5904,4.9796,1.6053,97.1579,13.4547,234.8333,66.9718,0,19,0.0
651c8d6cea047126c28f47be758c8f741ffed4d89ff14da4878a87b704633607,108.0,29.9918,12.1111,5.4067,5.0902,0.4162,115.5926,14.8165,316.8025,103.9317,0,54,0.0
652b4d26e0e02e6663a9a0f0b6ba578278f5082cd649730882d4774546c38f28,60.381,25.1545,4.8571,3.8638,4.5679,0.8588,115.7143,1.9272,86.3294,31.4711,0,21,0.0
655409b1067f154f8b19dd5c06b4b364a3ee46305e4ecb6556558e5c6aa60309,27.8049,12.2744,14.7561,13.0207,5.8988,1.1506,109.561,6.1727,158.9654,60.0732,0,41,0.0
65569f94b0919d074031530cc24eca812707d38fa51885d43e82d6c396339244,10.08,6.5492,1.06,1.9316,4.5989,0.5781,91.4,10.184,111.97,41.1988,0,50,0.0
6563419091672ab240facb01c259f043a330cbca53f97a6d723cc9dfa27f80c7,42.2444,15.6527,2.9333,2.8155,6.3398,3.8673,113.5556,2.7925,76.9444,35.4563,0,45,0.0
6570129930ab338a82d66167ca6dbaca935e90fb8b2f1cf68147ab9eaeed6b6c,161.6579,69.1779,16.6842,9.5354,4.9809,0.912,102.3158,3.8492,264.6403,94.8897,0,38,0.0
65864083ab24887dbac9b33910a7005178751eb5c301799dd98fd11a884ff7d6,18.6667,10.2307,2.2667,3.575,5.4192,0.2911,115.6,2.1647,48.6278,21.5757,0,15,0.0
65873b5fa6d7275e8bcb8d9685fcb4c84de9f5e5df045b52ee28745b091fe313,42.7206,21.3806,5.1029,4.6493,4.5496,0.4687,110.6765,18.4976,101.6679,32.065,0,68,0.0
65a7fa2a263241d6d0059b12f798b2010c99106f02173e3f5cc4ef0be411aa5c,29.5962,11.6365,1.2885,1.6991,4.8855,0.373,117.5577,2.9751,56.2412,20.1612,0,104,0.0
65b2056c00d6d6cc285115acc72bc659a13ba7a590bc4d12f5139b25533e971b,41.8954,14.062,2.5817,3.614,4.5558,0.3977,119.1895,13.4094,0.0,0.0,0,153,0.0
65cc02328b9075d57f7e4fd52b6d18a2f14187378afeb55211d4bbeaa97ae59f,22.55,21.8258,4.6,5.4037,4.9383,1.1442,89.3,5.2425,114.4542,51.2118,0,20,0.0
65ccbd84e9acff30d61dbf0a545572acfcd4db82f52f1c781e12236356fcff84,35.5,33.1935,4.9286,8.2132,4.0838,1.0002,111.4286,5.2873,98.8333,55.1738,0,14,0.0
65e0cfec0337a7b07c045a16d0f329e67531db3c51d3e2f725fbc719705b9411,104.7273,65.8282,11.4091,8.9744,4.5675,0.5968,98.9091,3.6372,314.7538,116.7888,0,22,0.0
65e253d7b7d1a7f8596c7d589594bfbe692669dca9204beebfae653c7cf93e1d,22.0625,7.6461,5.625,3.7749,3.7723,0.2725,23.125,45.478,50.5156,15.7665,0,16,0.0
65e983582aa75ba29215a7e7d8647b1e6679f6ed429e350f0523ee6528666750,41.6087,17.3565,3.6087,3.0412,5.3168,1.5837,120.6087,24.1694,103.1341,33.2061,0,23,0.0
65f381157a06db622b5f15bb2cc9e5cd7edb72415d48fc262b5afbf93119dfd4,39.1489,21.7055,2.7021,2.6533,3.7734,0.2046,2.0,0.0,91.8138,36.2889,0,47,0.0
65f8c695d9a8f5ae1606e9214c2d7a54dd4ed326dd4191c8225bcc6a0ae9d6ba,57.9524,34.4274,4.5238,4.2967,4.1809,1.2429,95.9048,16.7628,0.0,0.0,0,21,0.0
65fe62bce6b8b6416450bc564600238521660e4b913300401742712a423b0494,0.7368,1.1945,6.5263,9.766,4.8761,0.5969,112.9474,2.934,0.0,0.0,0,19,0.0
65fec52f0c1672f3be0451cca74bd472306ec728e3e98f5e31e63ef4e6291282,20.9688,8.4069,3.6875,4.1538,5.0598,0.6838,114.875,1.9634,107.3411,29.744,0,32,0.0
660184e70abb41764dd913d009ea7a2872c26c3c81b8e0689349a80863bad3ba,33.4242,12.1983,1.3434,2.0312,5.1073,0.515,118.2424,7.8417,0.0,0.0,0,99,0.0
6602d86d1288d021c31b71c07d07999d0793f86486d4d5b22bf21efcdcbbaafc,36.8333,15.3288,6.4,6.7344,3.0496,0.3055,97.2,17.3531,152.5028,54.3887,0,30,0.0
6605f4b3769a66243a6da7efa0b057b2b6825d6bf806f4c20e072be7e78eccb1,27.9062,23.3658,20.4062,30.4121,5.0614,0.8674,109.125,4.2179,40.7292,19.1432,0,32,0.0
66172d40fd26e89f3fe01e62669f15e6ee06a2a64991e1194149c03cdfc27603,15.697,6.5263,0.2727,0.5741,5.0868,0.5758,114.0,0.0,61.7853,19.4563,0,33,0.0
661cc6a46677515e7801eda42d84b6242778a9d77f6062a9d9bb536f57c55e44,34.6,18.6616,4.6,4.4849,4.9324,1.541,118.9333,1.9809,139.9778,61.6496,0,15,0.0
663a0ad209ebfc324113597baa3e228654637f92e71e694478d806449ef2e2c2,12.3649,6.278,1.0946,2.9198,6.3896,0.9059,105.7568,5.3885,55.9133,13.3719,0,74,0.0
663b4691c1e346ee327669c7fb3d5cf4a0a6a9101c1734de8539ad9ce8789214,53.3846,17.4472,5.5,4.6497,5.5692,1.3063,111.5385,20.8177,191.2468,61.6433,0,26,0.0
664a870a20d17c0b46bf823b9492b942d5d1a4419b175f235a14cead7e198071,3.3571,2.9203,0.0714,0.2607,7.0434,0.4168,107.9048,1.8187,0.0,0.0,0,42,0.0
664f926c54e79e1247420a5fc174ab7068c4b77c1bf4457ca7e1d8a4841e50e2,52.1667,27.3437,7.7778,6.3018,5.4688,0.9284,104.5556,6.9555,58.8889,28.2288,0,18,0.0
6651c9bb0e95f29b994f0704539f7e82707cd325f28bfa61fb2abc9f74f3a929,7.7895,4.6497,6.3158,6.0741,4.951,0.6954,117.3684,6.4997,73.9561,28.0293,0,19,0.0
665d9ceeb8f92863ce63896e570a36ed2d00ca3e7d74f66ed7ec37a49c8fa824,19.8222,11.6078,2.6889,3.4826,4.7891,0.2525,109.4667,2.6765,76.9296,24.3329,0,45,0.0
666806ae97216bb03c4b5050e11c5d1a05293cd568dfbbc1f8da7ebde111cd43,87.7,25.1354,9.0,5.8878,5.5429,0.7289,115.0,1.4142,0.0,0.0,0,10,0.0
666ed6c0a5e25668525a3a270b2f546b630012e0e970a6bb47213a4dcf853712,21.2727,22.222,1.7273,3.1334,4.5453,1.5504,120.5455,2.6968,41.9848,18.2335,0,11,0.0
66734a400ff9d1106e9136a93dfc2fc9c3fd8edfdee0ef00bdf60b919f713fe9,47.2188,31.551,5.7812,4.5062,6.4473,3.5982,112.5625,2.9723,103.5547,58.8007,0,32,0.0
667aac06dc6ca7fa06faae0c1deef2e52dcb8b0e6790d72f97ad84e5705b1b9a,48.4062,27.3388,6.875,5.4462,4.1144,0.2186,110.625,26.423,211.5859,48.9401,0,32,0.0
667cea6aad3d47dc6eb7b260875e4d878de937cd500ab5c614f5dc4056542821,67.7308,26.8068,6.2308,5.1249,4.0557,0.4619,115.0,1.8974,91.2436,32.0831,0,26,0.0
6682b891835c8cd71f7ed41fcc73982ccbe4cf1b7648f9a5b1d1996c478751f5,24.6765,10.0294,4.5588,4.7174,4.9129,0.2826,112.5882,4.5,47.1985,16.6149,0,34,0.0
668601dc3d85cc62c0747a067c409d2a6fc4512b18a8e3936eb94d743f3d58fa,15.9773,8.8725,2.0455,1.9042,5.1632,0.428,116.4545,1.8734,40.0246,17.2566,0,44,0.0
668dd94152e313d714c388236997fcac7395a2a87453008f0d7cb6bc4652a7af,70.0,24.7069,5.2105,5.2872,4.685,0.3686,93.6316,27.3391,213.5482,64.1217,0,38,0.0
668f43c02ec6279d869b867d7d0117248271d043c948aab16da74a35aa75d283,64.0,25.9312,3.4,3.4393,3.8481,0.1889,106.9333,6.8397,0.0,0.0,0,15,0.0
669a07a703147af1e9692237e6e032489b3ca02c6682888dc0ad3c671ef4055e,126.4112,42.5217,15.2056,9.8735,4.2423,0.7243,115.7009,2.3919,388.7134,105.5766,0,107,0.0
669acb4122b463aa8e67ea1dc6ed83a4e3a04b28a543a0d42505c9feec73d12d,9.5714,5.6402,1.4286,3.4931,5.4193,0.5415,113.381,18.3489,94.7024,22.636,0,42,0.0
669eb739431ba3909729825d84d874922bd51112464285b9f7a44b02567d3543,62.6,41.4086,4.5,4.1612,3.708,0.1241,124.4,1.9029,75.9625,32.9988,0,20,0.0
66a06761398d3b5c3fd525223eedc7ff2d2120578e3c84477bbbcda3c0459318,26.6429,8.2875,4.7857,7.2386,5.4719,0.3546,84.4286,4.6621,52.4821,21.6077,0,28,0.0
66a9349926519bcfa5da2ec9ebf8ebbc6033a86c4a92b209b24392357a945cb2,31.1228,30.541,2.5789,2.9517,5.2384,0.4169,119.193,1.125,61.5366,17.9717,0,57,0.0
66b0b9f9488cf63b5101dda8a99efe72fe17f2cfc8f270940a947850582480fa,7.0,4.2787,0.1429,0.5345,5.7054,0.5929,111.7143,5.1355,25.7857,7.8206,0,14,0.0
66bf359799a3aa9afe29fc6639173e220cc7c7d752eb3caf18a5ba8be09879a8,11.4138,6.456,0.931,1.4125,4.4717,0.434,116.4828,3.1917,54.9828,18.2226,0,29,0.0
66c3001c535dd6921113a97971c49ce82d496533cb749c3ab01a2f40d6f87a31,48.9825,16.9879,3.0,2.5774,5.1749,0.4155,67.9298,54.7526,96.8699,46.9277,0,57,0.0
66c75d05f621cf4be550ff65109d8be134a6d6314ab586aaa6e54e196a0bafe5,75.6154,21.5195,3.8462,2.5445,3.7669,0.1879,117.5385,0.8771,217.4936,38.8667,0,13,0.0
66cfce6efeef697f98c5827ab4213ac43023cbb856ff508f5b2796bb7fa0c82b,20.9444,11.0101,3.2963,3.4237,4.5422,0.4451,109.6296,2.6372,36.3565,7.1379,0,54,0.0
66d11fb00769f0cf4864a6cb5b1b20c7e9f0faa221a28e5ab4a700fbcfa3fd84,7.3077,4.0903,0.6154,0.9608,2.924,1.0779,114.9231,2.2532,99.7756,40.0524,0,13,0.0
66d2439af7338d1adf5104f72f0e0c96e1df346687b2c7cb4361bda1419160e0,23.6286,10.9869,0.8,0.9941,4.8885,0.6002,107.3143,2.6543,0.0,0.0,0,35,0.0
66d8971298413001a6e388607ae072ac31aff78839ec0fee6302a97956fd81c1,29.1923,18.7596,0.5769,0.8086,5.2396,1.7463,117.0,16.6397,42.6763,13.4768,0,26,0.0
66e83f51c266353464e47f8abf839e4fdb0a01d950f7b3aca9c4f8ac2cc57c35,44.2,21.2583,1.84,1.8184,5.9381,0.7898,104.56,13.0195,137.0267,46.2816,0,25,0.0
66ebc359f8a0d381959682145ffb1acfb62f106ae8a5f00173ec8a48bb13d46d,106.3077,82.9984,10.2885,17.972,5.0318,0.4265,116.5769,3.483,118.0673,37.7354,0,52,0.0
6707c923b776ddab0fa6930b6fb8db5d8fd90221a530394adc13fac38714489b,213.1111,128.7411,39.8889,82.9976,3.4423,0.6939,105.1944,7.0143,166.1169,51.8743,0,72,0.0
670e2a7998974ea9819f187c5c6201f9053e4bbd7d206822775f57dbcffb9304,40.44,21.3875,4.16,3.7045,3.5206,0.6263,110.08,2.4819,280.8233,102.4391,0,25,0.0
67124ea0cf804648d277e4e370ec08e4a85e38816640b4124d436942fab5c2c3,61.1296,12.6551,10.7963,7.8051,4.9955,0.5646,108.2222,3.5749,78.1867,16.6833,0,54,0.0
67161177eedc45933d5d9a78855cf7c99d4cea6fd9cb2cb39430e672e3f21370,120.6667,47.0769,17.7222,8.6827,4.5675,0.3238,122.8889,2.8469,265.0324,77.6045,0,18,0.0
671db144957e958ef17f8a14e39185d91b613ec9c7ddc57428225dc65747d1df,81.7879,40.387,9.8788,7.499,5.8627,1.0413,120.9091,11.8437,163.7248,56.8281,0,33,0.0
672147836eafb6cdd8e5da48bffd9e1170171370845a8a3d7fbfa15cccde71b6,25.7071,8.2564,2.6566,2.2,5.0452,0.3772,115.697,23.582,163.9158,56.1201,0,99,0.0
6730f2c38afd7ddd86867ec1a7f6b3fbe18f15915b0ebe6e8c3d284c8100998a,26.197,15.8262,3.4242,3.9186,5.8366,0.5134,96.697,40.817,80.5669,39.0724,0,66,0.0
673e6eb223879427108b2040c7aec24192a5c34d8b510dbcee3c161efd27c0a8,24.7872,13.8198,2.9255,3.8079,5.1244,0.8391,94.7447,32.5504,144.0816,47.1977,0,94,0.0
67433026da3d843a2b66f1ad79ec91f5610d66f4c6cf39dafd11871a6cf94cf9,35.0,21.2046,1.4167,1.6214,6.1036,0.296,97.1667,4.6286,69.7986,22.9544,0,12,0.0
67462e16f064da0310ed97aeb9f4608e0da4764d4a8618387c836e8fb5661cc6,168.0385,52.3477,23.0,10.837,5.1492,1.843,117.2308,1.9659,309.9295,116.1387,0,26,0.0
674e22e22a94fa0f125ee043e162735937c7d60092ea77fa486343b61f6da089,14.4085,11.8123,1.0845,2.0053,6.1322,1.3682,68.169,52.0623,94.4272,77.5925,0,71,0.0
67632d1acca52b4eb7fbc92ffcf7f6a6fd7e27e34d54cc9bb36d8ce970969c7c,22.4432,9.4563,1.0341,0.9643,5.829,0.439,119.0909,3.6124,89.3987,11.9154,0,88,0.0
6765b1269175465988af4d109d74cc2f775f7a6f3b9e1e9f4546f70382570620,89.75,70.9571,9.25,11.5866,4.6872,0.4398,99.0,2.582,152.9584,47.7882,0,4,0.0
676bfa51568b7fc8af2ac1c530d819470cf27918f1cf8fb531c7370e863b6bef,19.6518,6.6775,1.5536,2.1302,5.2543,0.2356,117.4464,15.7576,59.9144,11.7227,0,112,0.0
677386626935a0d7ea0014ef556d04172b7e72ecc3c5e2dea64b510d9de34d95,37.6,12.4143,5.0,4.4078,5.941,0.7939,109.0667,6.1814,75.5444,18.8305,0,15,0.0
6778e4eb07f7abf9858d9088ff653606b2d50b189230c593056676e36b77aad0,62.0769,11.5926,5.4872,3.6482,5.5847,0.16,109.641,2.1943,174.703,33.6275,0,39,0.0
677fcef0f17c7a67e467c3af9a6fa549f54d08b3ac0917ebb4fe988a5824ec6f,61.534,19.9277,4.5437,2.9664,5.1092,0.7186,117.5728,7.7188,0.0,0.0,0,103,0.0
67809c400eb5496e51cf1e224d18216559be5674104b07e4c9576e433f791bd9,48.7708,13.5305,5.75,3.7445,3.5251,0.3815,113.9167,5.8776,118.151,27.2166,0,48,0.0
6781a7e204aec79ac5ead9156fe3cac334e67c5be30e6e9765f87e432ae2918b,58.1,42.1728,6.8,9.1506,3.7091,0.6288,115.0,3.8006,189.4,113.5533,0,10,0.0
678e584dedbc7badb33035135c613e98e773428839648c857141e55b19ba5b57,10.8372,6.3543,0.7442,1.6197,5.4397,0.4042,103.6744,2.3474,55.7616,16.9488,0,43,0.0
67a55297e36a40dcb167cd7f0cf3c1ae0e04b4182dacebabfd1d9b4def822b7c,31.4444,11.868,6.1111,8.5879,4.2104,0.605,117.8889,1.0786,10.4259,2.094,0,18,0.0
67a61977c60bf5f0ab95d5341ce61fdd7e0c5c85fd57b1432a907641e1bca89c,20.1667,11.842,2.9583,5.0345,4.1333,0.4127,118.9167,7.868,49.7951,18.913,0,24,0.0
67b886eb20e8a85f8ddd114690be6330631f8ab044581807f9a4eedb169bb647,47.4146,24.3125,8.7073,25.0172,4.1968,0.5756,111.2683,2.5983,136.3679,47.602,0,41,0.0
67be0f0c25cfc9f912a2dabb125553ec684bddc967d013fb2b2b0a978bf71218,72.8077,41.8684,11.8462,9.9144,5.1866,0.4868,125.4615,1.9231,206.6763,85.4564,0,26,0.0
67c0fe240cd6174697f81d08392095dedd539a7a67c600853acdfe04f701c37b,46.1221,50.5583,10.313,11.0371,5.176,1.4138,105.9847,1.6361,190.7475,43.2381,0,131,0.0
67c28eed344bee12b7276c817ff001843e938542af81f84a5a380d9fc6df8be2,26.3793,21.8526,9.4138,7.2209,6.2316,1.624,93.069,3.769,159.194,63.2431,0,58,0.0
67da837c012fe87d3a5af42a7e68f4f069569a5428ff603e2dd454a4dcab9469,53.3083,21.7181,2.8167,3.1781,6.3184,2.157,117.5667,3.0699,139.2625,45.192,0,120,0.0
67f2420bbf37f6645c7c01324a77ed113c8f3995a983cc5f526043116e5bd44c,64.6875,24.1598,4.1875,3.5444,5.166,1.3432,118.625,1.2042,129.6979,41.0391,0,16,0.0
67f288eff3740b4c1dcc50d9f8d7ccc8a4c8fe8a52bd7093335dc5a3b93a613d,79.9541,14.2383,8.6972,2.8723,5.3559,0.3152,112.3853,10.5496,151.5161,28.997,0,109,0.0
67f3c5fd3bf0793fc19773d00c3e87e87f835784079c9362feaeb1f6964be96e,57.8023,23.1917,8.3837,6.43,3.8925,0.1302,107.8605,2.5994,124.0136,46.316,0,86,0.0
67f4d3f0c8b090a5f1a5a7f930f15b9ae9e49c21d7eb5c581d656c8ea896ff73,14.4615,9.7251,0.9231,1.2304,5.4754,1.2689,122.9231,2.6065,29.4423,10.9209,0,26,0.0
67f78223a1fe1d18f62063f9a9de9c7e59ff2fc34a5300bea113250d0b4e9235,58.2,14.4375,5.1667,4.3477,2.7398,1.1702,99.2,13.6417,196.1778,39.4921,0,30,0.0
67f946930472ca74b0cb45d0badf27cbb126d757448b62020885df5b8043685a,55.6364,21.3866,6.2727,6.8116,5.3538,0.402,116.4545,1.2239,106.4848,31.3797,0,22,0.0
68044fd647f53151e5318051852c1dc521d8f4d4a104ece36bd9a0b4e06dfe30,5.6481,3.1453,0.4259,1.1591,5.5696,1.1378,3.8889,13.8804,38.7577,12.0225,0,54,0.0
6807a15be77e478d2830e6b2a7364939810a7ab04311bf40d7f5af51bd99e518,118.2716,27.9088,5.0741,2.3493,5.1425,0.5789,116.9136,1.6748,0.0,0.0,0,81,0.0
680d8494c24afada5bb164f68b82fa9f205bbc752ba54e48f8c5f3c6fa4d7250,40.1429,24.4374,2.9683,2.851,4.6453,0.6623,118.7937,2.1111,0.0,0.0,0,63,0.0
681d02c56aa38ec71ac53e9c5ca1aaf9e8da064c6b434e2770ccbd6c3cfc827c,71.25,27.5904,8.1786,4.5138,3.7815,1.4024,124.2143,2.2666,93.8869,31.949,0,28,0.0
681fc655072c7f7c95e4e19e533eef1123b05e768b6f411429e5070e5b121a20,41.2745,17.6874,3.1176,2.4054,5.5842,0.7177,114.1176,2.3465,103.4493,35.0764,0,51,0.0
68216998b7382de46b94abebeaf537f17db046af45a5708048167bac978a0323,8.1667,3.8233,0.2778,0.4609,6.388,0.3167,125.0,3.3077,74.8843,24.2978,0,18,0.0
682c55fb49b7dc7872059a9d8eea6ced533e802c5a772ae15eb5862d413fc39a,217.3667,47.689,22.0667,10.0204,4.393,0.2887,118.0,1.6609,0.0,0.0,0,30,0.0
68303ab35bac5c7c721cf958f92bc5a49ed6294e3f97b8751408628e34ee44c9,1.5455,2.2962,0.0,0.0,6.2275,0.3334,113.4545,2.5442,30.7121,21.9132,0,11,0.0
684a1ee55a66a5c4cb83ffb6f85e4da474526fe69d3f114a4aa2b7e84d0d8af2,44.125,17.8187,4.4583,3.1205,4.9212,0.501,112.3333,3.8069,73.3542,30.677,0,24,0.0
684aabb2870d3bf3e1ca1ef0815557e92571819deccc94afa5175305854bce43,52.9032,19.3242,5.4516,3.8973,4.0897,0.3383,106.2581,18.0055,185.2097,53.1232,0,31,0.0
6850faa5a53a7958e728334060aaaae68597a93f941424ee0c2f63207c7872d0,51.1667,38.0143,4.2222,5.2754,5.6535,0.3309,116.8889,2.4944,0.0,0.0,0,18,0.0
685784c5a7349c65e166671fb7f7e9e322068eb9fa35d4b8aa7d9fc0878b0bf1,26.4,7.961,1.9,2.2828,3.7598,0.0384,119.4,2.8363,68.7583,13.5593,0,10,0.0
685f4ca33f3cd59317eefd6aea73ab02f92f05868876c5691517002f727b02ce,41.1034,14.6027,2.6207,2.5413,6.2178,0.367,113.4483,2.5012,117.5977,26.292,0,29,0.0
6876a437f2e8799156d4c10878006595cb45308dc2deb0acaed7e2e06c3c778d,1.0741,1.3847,0.0,0.0,6.7397,0.4528,116.1481,14.1087,50.3642,10.4708,0,27,0.0
687c6cf1ef31edf2c703dd9107ed5f9ecfe7caf26dbe0b62e88b0a93412231b9,142.4444,31.8163,39.0,15.2398,4.665,0.695,118.2222,1.8559,216.8981,88.6374,0,9,0.0
68806afdc048fea3fbc7ba5feb9d0fa36f363207346ea3062580238e7f33ba0b,40.125,13.6961,1.5625,2.3372,3.966,0.1195,118.875,1.7842,122.7917,13.6556,0,16,0.0
68a485f3b107ba8547009231e90f73e817d7bb966f364677eb9740c0f5c3b0a8,27.3099,8.3915,1.6901,1.7936,6.9003,0.4397,119.2676,1.1827,53.4789,9.0399,0,71,0.0
68a4bc40aecc7d858f4e79bb0990f662828c488fcd7c6120ebc1e4af2cb6d46a,85.3889,23.0851,10.2963,8.3905,4.8269,0.6511,117.1111,2.4469,102.1867,22.0759,0,54,0.0
68b2a1168a8b9abdb975a2d04cec17e9c40b7820af9d84c2c17ffa09695b2da4,81.8444,17.835,7.5333,4.2244,3.853,0.0728,128.8444,1.4453,18.687,1.4346,0,45,0.0
68bfb3129ac28056e015cea6ed996cf3ea8b1d33ae31151e52a114acb2e34fb9,28.9286,14.0847,6.3571,11.5998,5.6368,1.2447,103.2857,8.6507,61.1369,21.875,0,14,0.0
68e5c0fa65bface06d6707697c75d9c6cb4562ab30b7d81673c4e1afee89f804,80.6667,16.788,6.2143,2.1588,4.8887,0.4333,115.619,1.9375,0.0,0.0,0,42,0.0
68ead4d783be5412e00ee4640da42555e42706d05034c52360791602811cd9e9,85.4211,41.9978,12.6842,12.4054,4.0284,0.404,113.8947,1.0485,146.1272,63.3823,0,19,0.0
68fe8b45d093b8151dd131174b5d9c0bb3b3f624be5f6ad1fe8cfa5b0676fdfc,57.0233,24.5265,3.9535,3.0233,4.3611,0.4395,114.7442,2.2688,131.9787,48.5677,0,43,0.0
69020dce25754ebcc95d1ef8bc69755259d63c3c71d83734f76b0948619520f4,89.9825,35.9009,12.5789,8.6766,4.5568,2.3094,119.9298,2.4191,279.7968,82.9001,0,57,0.0
6903294103866f3d5d5703e7518aeea833baa362520655190b2830bb021358e3,34.0345,17.2388,2.6552,3.4977,6.479,1.2239,108.4138,2.7453,45.8707,23.4726,0,29,0.0
690d9602afc4e38fa1f73dd609f6011b727cb1588bfca44fd48329c9549baa20,42.1471,17.1414,3.4412,4.9187,4.5894,1.0227,119.7647,1.2806,141.1348,54.3162,0,34,0.0
6912221e5c36db9c64cd5570e6194edadfcca98f58acdeb3aa277a6f0e0c52d1,83.75,24.9792,7.2727,5.6047,4.8848,0.5607,114.6818,24.9649,175.9223,73.8743,0,44,0.0
692a9ffe3f8b7c70d9a23a30509c0a9f88c2932189eb961aa13754c4a6220393,75.4286,35.4781,8.2143,6.4542,5.3268,1.0606,117.0,1.587,158.4702,61.8318,0,28,0.0
6937193cc405d8271d968a9ee6a668ef3652fc323f45356fde5bb953d1b81a33,306.6,81.0115,48.2333,18.9676,4.9853,0.8397,121.2,2.0745,327.1139,65.201,0,30,0.0
69384b55a242fbad0f682d180a56a74bf73811bbda43612e4adbc56d32e8518a,35.6,14.3896,1.9818,1.8904,4.7771,0.4027,115.2727,11.6642,100.6167,30.6928,0,55,0.0
69466aab77ea0f9dc821902f371c8528f3c27fbbf67e6147ef187236a1ab5c18,9.02,6.4254,0.9,1.9509,4.7817,0.336,124.04,2.2311,0.0,0.0,0,50,0.0
695620e4d2632464c47b47b880b75c39903bec07d23d5a738124d8c59db8df12,14.25,8.6382,1.95,2.2118,6.625,2.6893,117.9,0.7881,86.3417,37.8815,0,20,0.0
695830991eb6ebeba88093ba5e9260ecdbeac987c6acc3eef1934c1c298822a2,59.5,40.2277,5.3333,5.9607,6.4009,1.8092,113.5556,6.4918,152.4491,52.8803,0,18,0.0
695c535623cfb94d92ca3ded0cb142943b41b83354c073cbac6d7f3c8f4168a2,59.3385,17.5528,4.1538,3.8699,5.5038,0.3478,110.9538,3.5374,100.4756,26.6656,0,65,0.0
695fb0b282b117c3edf6af786493d363f5edfbae4a1554e585685a01fef4bcd6,67.8182,22.3948,5.1515,3.5011,5.3444,0.5166,111.5152,2.694,126.346,41.0775,0,33,0.0
6965f43a42e63ddf98fffba143ad3f8a987cc7f13a196fdc43a19fe6e66db2ba,36.2647,19.0476,2.049,3.3548,5.6797,0.5443,104.3333,2.4224,46.4036,13.3903,0,102,0.0
696624a468a812beccf7ed9a4349e8a37520274a8af94bbc38984711b211e5db,33.3684,20.1224,2.5789,3.1853,4.3088,0.3287,112.8421,3.7898,82.943,23.8847,0,19,0.0
6967b65612f8d30e0a8b86e2fd54ba84128664f52786e974fbba234172d86950,59.9231,37.2032,4.8462,6.8416,3.2887,0.7613,118.1538,3.3128,0.0,0.0,0,13,0.0
696fb87c2b22186f0b8f1d8fcd139539cfe90582f054266a783ba6a3852ecf79,22.5,7.5368,2.1346,5.1068,4.738,0.3313,106.5385,9.4484,119.3894,28.3805,0,52,0.0
696fea54f80bae3cdc1ef2effb5b01978d0fbcb52be49aa607c4c9f3c77453ea,55.0323,37.0751,8.1935,8.4476,5.5316,0.8461,117.2258,2.9519,116.6774,42.1315,0,31,0.0
69707c3606acdf40a1001f5541f8bbb532c0a767ed3b8b31a7dd354570a613c5,37.7083,18.0975,2.5,2.2067,4.3938,0.4807,107.6667,2.9291,83.8993,35.0809,0,24,0.0
6976a07466502daf835d5a9fbc2323b42a57ead5f48dc8672263ac6a755b6982,42.0357,19.0292,3.5357,3.8632,4.2995,0.9162,111.5,20.0785,210.247,47.1338,0,28,0.0
698606357065d7d37e2a07223f311e1190ced1edd0d5bc56a02f21445a1b930d,25.4545,14.7402,2.5455,3.0451,3.7085,0.6481,121.6364,3.5573,129.2121,53.5084,0,11,0.0
6997382a28cb1f2d8186083a1bf25a8c42fc656523dda898f6c20669cc7ecf5d,59.0769,30.5736,8.8462,7.5371,4.2354,0.8193,105.6923,6.4728,0.0,0.0,0,13,0.0
699744a3778e290f53053ca34d9b9aa1f0b3c8b382537c96379397b3240fb988,20.75,7.2744,0.5,1.0,6.9561,0.7709,129.5,1.0,0.0,0.0,0,4,0.0
699e8fdb25d1fac8d5383f844d4d9bbdf47aa03a6c4819316f5c12dd117cd738,32.4375,11.0466,2.3281,2.0004,5.7432,0.9532,100.5938,35.0341,154.8021,33.7789,0,64,0.0
69a502ea2c89a5f61d16ce534026afa43727a85dc6433b74d71e2897f5ce2294,26.5,15.6316,0.8333,1.4039,7.9824,1.8694,109.9167,23.0876,124.4688,41.1521,24,24,100.0
69b047d153c55df261faefc7e721ff205731421efada3918daf5c61c98b60b77,119.6552,38.9719,16.3448,16.4366,7.4848,0.5484,111.6552,7.7657,0.0,0.0,0,29,0.0
69b45c7526895698c536164325d56d61f63e11aed300521a46de3a2da893e16b,82.4571,23.3652,5.3429,3.714,4.5286,1.3958,96.6,10.9722,0.0,0.0,0,70,0.0
69bf598e72f9b4ddf0d96646c4d7ec8c2c986b4f439dfde20bfc37f44124ab60,43.8686,21.816,13.4745,16.6252,4.5809,0.5018,88.8175,51.8502,198.4574,64.5782,0,137,0.0
69c4dd5c2f01a7c4a69bd2827718389a00ab4b4da345901077602059f20b6189,24.3171,7.6988,2.0244,1.3132,5.2403,0.2968,114.439,1.6439,50.0386,14.2092,0,41,0.0
69c69965c54baba3f0d641d7e161accc7504aca62b12beff9055f897a8c581bf,28.3396,7.2747,2.8302,3.4682,4.2838,0.6762,119.3962,1.3915,128.9796,34.632,0,53,0.0
69ca8d555a5c70fb3e27ce8669b1b3d92836db58a0ece941597f8d0284bca9f7,113.1951,21.0751,5.1951,3.97,5.2131,0.1833,117.0732,1.9025,70.7947,7.7118,0,41,0.0
